Zip Code,Spend Share
81623,0.0002466064360401626
90230,0.001481162227143148
90064,0.0018836180776987416
95624,0.0012978145483075426
80504,0.0002046776729776756
98226,0.00021128323254623549
85344,0.0014643237567235866
50701,0.0013597485540084672
91343,0.0019413230640633256
86004,0.0004952431249610628
94503,0.0004706511039739269
94509,0.0002503039537228023
50023,0.00044235321363574504
07901,0.00020747318071316517
89117,0.0025929485639395425
85739,0.00032460464810346845
94402,0.00019678335529274115
92102,0.0007488990331074771
95610,0.0003049150209180192
95132,0.0001788657973008932
92108,0.002266063659753297
95366,0.00011170424211323789
92037,0.00851373451178192
89129,0.001396892108171781
91377,0.003354610624386933
23112,0.0001901089842261149
91601,0.0009246901513828053
89123,0.0013933006463308232
53072,0.0003563575842567709
89052,0.004359901954933486
53226,0.00002467776273564075
37064,0.002642349249598258
87107,0.0001706590733292638
91206,0.0013244077884867404
94598,0.00023135231553662096
96740,0.00032342368699223636
77386,0.00025901100190734415
84604,0.0005383521000201563
91411,0.00017615283405489828
93035,0.0007132558563672265
85648,0.0001732994224593933
86403,0.00019257046079667253
93442,0.0002960216370289968
85743,0.00043343343775941704
92404,0.0008078340945547879
85749,0.0002566265139227366
59715,0.0003403598832901058
90020,0.0009205991196468927
59102,0.00013316455756204887
75201,0.0008884686152476897
81224,0.00004040960456649418
60014,0.000034315824783523
55105,0.0006613319131343373
93001,0.0015653342746586633
91307,0.0005821047799521277
91030,0.0015284371778963143
96722,0.00026527483193782643
94086,0.00016524964964379266
92124,0.0028840109004227214
98155,0.0002515585234012545
76028,0.00025014419693231556
95340,0.0004863881770933474
94901,0.0002615666931460812
91351,0.0005295022305879715
97405,0.0003994539756910169
91105,0.0009346593451169166
54115,0.00003275917135053582
80516,0.00017648932324257016
60048,0.0007440390046304931
85282,0.00010330899207888955
80234,0.0000662922763641325
50265,0.0017235189657462376
68516,0.000030176256320505284
90042,0.0012703535409082165
85257,0.001174158699249868
95602,0.00021756515860542398
92110,0.0011127279731096933
97504,0.0007493529535140215
84045,0.0001016509349941506
92344,0.0005137386448522272
93420,0.0008464687971259009
91384,0.0020699272856525178
93308,0.0012927281201579952
95973,0.0002858892089406878
95120,0.0004914349371382972
90048,0.0011864382837048848
85383,0.002584125468859512
95608,0.0008630622738720937
93063,0.0012874377363650204
80528,0.0002889804605076774
89131,0.001565709467268089
78228,0.00011595797407555692
90401,0.0003839746500273586
94115,0.00042441897525516176
91501,0.002714468976667598
80112,0.00025192346704740035
96814,0.0002798995889396954
90265,0.006527948296171217
85224,0.00032404718212317895
90031,0.00022305084336683457
78130,0.00007424540571718074
95835,0.00021046457847877898
80027,0.00008774231997593109
84109,0.002181181089279029
89142,0.0005489122446507692
93010,0.0011260583406968766
89148,0.0003570120521842589
91911,0.001260954457927013
84103,0.0002937785426898673
94556,0.00008566252204582037
91316,0.002919853015896504
37221,0.0012186771409488993
86426,0.0007480629463549626
97035,0.0028878231084260735
78626,0.00017919367935826386
12047,0.0001622991854322108
94121,0.00029453698634395066
93291,0.000641189080969586
94583,0.00011973815073640041
80126,0.00019146120410665375
50323,0.000020937263408859547
84720,0.0002134854294246559
85044,0.0005342406573236395
93111,0.0005755749975380202
90005,0.00027239239735516477
80013,0.0005740980679762364
94568,0.00016529205726164976
85653,0.0006375601438969668
07960,0.00022653450922795353
92236,0.00033588034142747634
92101,0.00869544120119791
96707,0.0000596379774527957
85018,0.0018348348436746137
89015,0.007819387385023984
85392,0.000636801235572151
98406,0.00043218751447653245
92260,0.0034718253471322717
94534,0.00018415012300504786
85379,0.00045823529081702967
91602,0.0006497292475030267
78745,0.00007936843284929962
26505,0.0005117162498974516
90067,0.0004934255894787888
84060,0.0005353050355899041
85704,0.0007618353922031513
77662,0.000056431428796721684
95030,0.00009990094432333984
37122,0.003726058754292453
85119,0.000357764202038317
58103,0.00004435622081377752
91381,0.0009039372467567199
83686,0.0002693568054635774
94930,0.0006262743921788508
31763,0.000025434686713302776
95125,0.000535208468233745
85258,0.0017643471791413364
91001,0.004460433072499193
92115,0.0010020030057655148
93307,0.00034576487482702384
80205,0.00022380290357454667
89134,0.004468492243876709
76126,0.00036661612014337425
90404,0.0031560037486991566
91360,0.0010300453120643397
92020,0.0011403701786383573
85710,0.0006806164272533504
94303,0.00018284703817098558
94904,0.0002395953377556871
80304,0.000721171958723814
85266,0.00022776453997191173
85032,0.0006545557620189883
84074,0.002509870925471129
55082,0.000193522929797023
94062,0.0012957245855264798
84663,0.0003767348210409299
92394,0.0003453495526848107
84095,0.00041796719178188496
91354,0.0014543489401113165
92240,0.0005409635309206
77080,0.00030235744960017133
93619,0.003218119335071766
90025,0.00293526998499527
40502,0.00006206266374391285
86406,0.0012406244689129801
94952,0.00014519035719389478
93004,0.000871798225156161
98033,0.0010215970017470278
91302,0.00877058501486563
78245,0.00007441473129563164
84117,0.0004973550485416731
90290,0.001584010032018167
95821,0.00016357965133953752
85085,0.0003264856900094748
96790,0.00007503989187121624
75204,0.00043694908741811827
90245,0.0008846225564697792
91203,0.0009174930722251088
89521,0.00023694454461159283
80138,0.00007629301464983311
95405,0.0001445061524906974
85050,0.0010490365805918159
97703,0.0013245365668226423
85204,0.0009134995293859238
89183,0.0005861966018714502
93105,0.0009780071274977653
80132,0.0011320068952313837
94597,0.0011847626541595618
93030,0.0011097026053096242
85331,0.0019040058070618837
73012,0.000033618726158982584
84601,0.0002610037364067763
93546,0.0006522907721744574
75230,0.0012324039297591444
53142,0.0001958872267866861
85029,0.0001359636859194026
78641,0.0005942306554523295
95628,0.0007497877064044466
76262,0.003182555671699749
90068,0.0003381651213492748
91024,0.002055725585131779
78163,0.000051617978210361655
85023,0.0005466104608969602
95959,0.0002813491869423236
95476,0.00040513637379330393
84065,0.0004490813503790364
30022,0.00007435526898617303
80220,0.00020823884183598555
85296,0.0008393163624529327
30349,0.0007176357698739224
93535,0.0006606258877165807
91942,0.0008948689149197421
83642,0.001612857202234715
92251,0.00007690091211741122
94505,0.001144556210883146
77433,0.00022016859717464225
95448,0.0008670182991815607
92284,0.00104095261852296
91390,0.001038802794975272
85249,0.0012453119860531478
96708,0.00008536113035859107
95134,0.0001359982036230416
98926,0.00037865103682707923
92104,0.0026803313455580234
95616,0.0008561865965661399
94404,0.0013350819520098393
91607,0.0023706389194990585
94531,0.00027889071898721445
98040,0.0005040394382990945
80129,0.00025475220712032704
85215,0.0002852469942090741
86301,0.000272049534926823
96754,0.0001420078271949466
83864,0.0007391988471994985
80123,0.00015230846211274616
96825,0.00018515891942904846
95336,0.00033844621247036634
93021,0.001064798052786538
17015,0.000056751320140583245
77379,0.001904442957389243
80016,0.0002267586159826911
91405,0.0017080783394208224
10025,0.0004649803951683826
94949,0.0003693212688275118
98117,0.00017693168188127328
